"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"4202156";"Belmonte (SC)";"61722,7"
"4202206";"Benedito Novo (SC)";"370030,0"
"4202305";"Biguaçu (SC)";"2415813,4"
"4202404";"Blumenau (SC)";"17782040,6"
"4202438";"Bocaina do Sul (SC)";"96202,1"
"4202453";"Bombinhas (SC)";"783521,7"
"4202503";"Bom Jardim da Serra (SC)";"242081,8"
"4202537";"Bom Jesus (SC)";"131100,8"
"4202578";"Bom Jesus do Oeste (SC)";"64587,4"
"4202602";"Bom Retiro (SC)";"346802,7"
"4202701";"Botuverá (SC)";"348784,9"
"4202800";"Braço do Norte (SC)";"1443111,9"
"4202859";"Braço do Trombudo (SC)";"181527,0"
"4202875";"Brunópolis (SC)";"95779,0"
"4202909";"Brusque (SC)";"6998846,0"
"4203006";"Caçador (SC)";"3951559,7"
"4203105";"Caibi (SC)";"285114,3"
"4203154";"Calmon (SC)";"85946,7"
"4203204";"Camboriú (SC)";"1826694,0"
"4203253";"Capão Alto (SC)";"158897,6"
"4203303";"Campo Alegre (SC)";"563079,7"
"4203402";"Campo Belo do Sul (SC)";"235160,4"
"4203501";"Campo Erê (SC)";"330953,7"
"4203600";"Campos Novos (SC)";"2435743,2"
"4203709";"Canelinha (SC)";"215136,6"
"4203808";"Canoinhas (SC)";"1859427,7"
"4203907";"Capinzal (SC)";"961958,8"
"4203956";"Capivari de Baixo (SC)";"1271609,4"
"4204004";"Catanduvas (SC)";"455346,6"
"4204103";"Caxambu do Sul (SC)";"193778,1"
"4204152";"Celso Ramos (SC)";"57096,3"
"4204178";"Cerro Negro (SC)";"78455,3"
"4204194";"Chapadão do Lageado (SC)";"98084,6"
"4204202";"Chapecó (SC)";"11946493,5"
"4204251";"Cocal do Sul (SC)";"703615,4"
"4204301";"Concórdia (SC)";"3909478,2"
"4204350";"Cordilheira Alta (SC)";"314089,5"
"4204400";"Coronel Freitas (SC)";"331944,0"
"4204459";"Coronel Martins (SC)";"53361,2"
"4204509";"Corupá (SC)";"678099,0"
"4204558";"Correia Pinto (SC)";"670690,5"
"4204608";"Criciúma (SC)";"8808931,1"
"4204707";"Cunha Porã (SC)";"702506,0"
"4204756";"Cunhataí (SC)";"58477,7"
"4204806";"Curitibanos (SC)";"1603818,7"
"4204905";"Descanso (SC)";"265931,2"
"4205001";"Dionísio Cerqueira (SC)";"494130,4"
"4205100";"Dona Emma (SC)";"135635,8"
"4205159";"Doutor Pedrinho (SC)";"131266,9"
"4205175";"Entre Rios (SC)";"54575,1"
"4205191";"Ermo (SC)";"120351,6"
"4205209";"Erval Velho (SC)";"152013,3"
"4205308";"Faxinal dos Guedes (SC)";"578653,5"
"4205357";"Flor do Sertão (SC)";"54802,1"
"4205407";"Florianópolis (SC)";"21300108,6"
"4205431";"Formosa do Sul (SC)";"60837,4"
"4205456";"Forquilhinha (SC)";"978277,9"
"4205506";"Fraiburgo (SC)";"1150973,0"
"4205555";"Frei Rogério (SC)";"71939,9"
"4205605";"Galvão (SC)";"95597,1"
"4205704";"Garopaba (SC)";"684706,9"
"4205803";"Garuva (SC)";"1388593,5"
"4205902";"Gaspar (SC)";"3343822,4"
"4206009";"Governador Celso Ramos (SC)";"378448,9"
"4206108";"Grão-Pará (SC)";"263422,9"
"4206207";"Gravatal (SC)";"293883,3"
"4206306";"Guabiruba (SC)";"1015605,3"
"4206405";"Guaraciaba (SC)";"397471,7"
"4206504";"Guaramirim (SC)";"2012961,3"
"4206603";"Guarujá do Sul (SC)";"180030,7"
"4206652";"Guatambú (SC)";"293594,2"
"4206702";"Herval d'Oeste (SC)";"540369,7"
"4206751";"Ibiam (SC)";"62635,5"
"4206801";"Ibicaré (SC)";"126349,0"
"4206900";"Ibirama (SC)";"486334,0"
"4207007";"Içara (SC)";"2772970,0"
"4207106";"Ilhota (SC)";"882567,3"
"4207205";"Imaruí (SC)";"237242,5"
"4207304";"Imbituba (SC)";"2143434,2"
"4207403";"Imbuia (SC)";"212587,5"
"4207502";"Indaial (SC)";"3125768,1"
"4207577";"Iomerê (SC)";"185712,2"
"4207601";"Ipira (SC)";"97830,0"
"4207650";"Iporã do Oeste (SC)";"326181,8"
"4207684";"Ipuaçu (SC)";"277862,7"
"4207700";"Ipumirim (SC)";"399021,3"
"4207759";"Iraceminha (SC)";"112008,2"
"4207809";"Irani (SC)";"269414,1"
"4207858";"Irati (SC)";"46516,3"
"4207908";"Irineópolis (SC)";"389536,1"
"4208005";"Itá (SC)";"372979,1"
"4208104";"Itaiópolis (SC)";"855811,8"
"4208203";"Itajaí (SC)";"33007673,4"
"4208302";"Itapema (SC)";"2407139,0"
"4208401";"Itapiranga (SC)";"945845,3"
"4208450";"Itapoá (SC)";"1253295,2"
"4208500";"Ituporanga (SC)";"1109393,4"
"4208609";"Jaborá (SC)";"161991,5"
"4208708";"Jacinto Machado (SC)";"454731,8"
"4208807";"Jaguaruna (SC)";"813420,5"
"4208906";"Jaraguá do Sul (SC)";"9979358,6"
"4208955";"Jardinópolis (SC)";"59401,4"
"4209003";"Joaçaba (SC)";"1952941,6"
"4209102";"Joinville (SC)";"36383627,7"
"4209151";"José Boiteux (SC)";"117400,7"
"4209177";"Jupiá (SC)";"69677,3"
"4209201";"Lacerdópolis (SC)";"107396,2"
"4209300";"Lages (SC)";"5879522,5"
"4209409";"Laguna (SC)";"962831,6"
"4209458";"Lajeado Grande (SC)";"61036,0"
"4209508";"Laurentino (SC)";"336694,0"
"4209607";"Lauro Müller (SC)";"412406,4"
"4209706";"Lebon Régis (SC)";"365857,3"
"4209805";"Leoberto Leal (SC)";"119866,8"
"4209854";"Lindóia do Sul (SC)";"139180,8"
"4209904";"Lontras (SC)";"394868,6"
"4210001";"Luiz Alves (SC)";"592807,7"
"4210035";"Luzerna (SC)";"238272,6"
"4210050";"Macieira (SC)";"54913,6"
"4210100";"Mafra (SC)";"2106253,0"
"4210209";"Major Gercino (SC)";"53890,5"
"4210308";"Major Vieira (SC)";"241256,1"
"4210407";"Maracajá (SC)";"221998,3"
"4210506";"Maravilha (SC)";"1611745,2"
"4210555";"Marema (SC)";"76090,0"
"4210605";"Massaranduba (SC)";"649759,1"
"4210704";"Matos Costa (SC)";"51627,7"
"4210803";"Meleiro (SC)";"272752,8"
"4210852";"Mirim Doce (SC)";"74822,7"
"4210902";"Modelo (SC)";"133914,8"
"4211009";"Mondaí (SC)";"873532,6"
"4211058";"Monte Carlo (SC)";"194815,8"
"4211108";"Monte Castelo (SC)";"201318,8"
"4211207";"Morro da Fumaça (SC)";"708212,9"
"4211256";"Morro Grande (SC)";"114929,8"
"4211306";"Navegantes (SC)";"4964793,4"
"4211405";"Nova Erechim (SC)";"215853,6"
"4211454";"Nova Itaberaba (SC)";"145037,7"
"4211504";"Nova Trento (SC)";"626106,4"
"4211603";"Nova Veneza (SC)";"809754,5"
"4211652";"Novo Horizonte (SC)";"114281,5"
"4211702";"Orleans (SC)";"977649,2"
"4211751";"Otacílio Costa (SC)";"854143,0"
"4211801";"Ouro (SC)";"216547,1"
"4211850";"Ouro Verde (SC)";"118510,8"
"4211876";"Paial (SC)";"47724,5"
"4211892";"Painel (SC)";"66537,4"
"4211900";"Palhoça (SC)";"6526406,1"
"4212007";"Palma Sola (SC)";"250472,4"
"4212056";"Palmeira (SC)";"127912,7"
"4212106";"Palmitos (SC)";"760296,4"
"4212205";"Papanduva (SC)";"726360,6"
"4212239";"Paraíso (SC)";"135562,1"
"4212254";"Passo de Torres (SC)";"201443,5"
"4212270";"Passos Maia (SC)";"145997,2"
"4212304";"Paulo Lopes (SC)";"228624,5"
"4212403";"Pedras Grandes (SC)";"215519,1"
"4212502";"Penha (SC)";"904898,0"
"4212601";"Peritiba (SC)";"105754,9"
"4212650";"Pescaria Brava (SC)";"107686,4"
"4212700";"Petrolândia (SC)";"188155,4"
"4212809";"Balneário Piçarras (SC)";"1220718,0"
"4212908";"Pinhalzinho (SC)";"1345610,8"
"4213005";"Pinheiro Preto (SC)";"229682,6"
"4213104";"Piratuba (SC)";"742489,6"
"4213153";"Planalto Alegre (SC)";"115212,3"
"4213203";"Pomerode (SC)";"2195886,9"
"4213302";"Ponte Alta (SC)";"146027,6"
"4213351";"Ponte Alta do Norte (SC)";"138328,3"
"4213401";"Ponte Serrada (SC)";"249933,4"
"4213500";"Porto Belo (SC)";"1331541,5"
"4213609";"Porto União (SC)";"913309,5"
"4213708";"Pouso Redondo (SC)";"643199,6"
"4213807";"Praia Grande (SC)";"189760,9"
"4213906";"Presidente Castello Branco (SC)";"70734,0"
"4214003";"Presidente Getúlio (SC)";"774482,2"
"4214102";"Presidente Nereu (SC)";"57699,1"
"4214151";"Princesa (SC)";"105254,3"
"4214201";"Quilombo (SC)";"407041,4"
"4214300";"Rancho Queimado (SC)";"145847,8"
"4214409";"Rio das Antas (SC)";"255944,7"
"4214508";"Rio do Campo (SC)";"184044,3"
"4214607";"Rio do Oeste (SC)";"236338,6"
"4214706";"Rio dos Cedros (SC)";"389706,6"
"4214805";"Rio do Sul (SC)";"3114749,3"
"4214904";"Rio Fortuna (SC)";"227597,7"
"4215000";"Rio Negrinho (SC)";"1388260,0"
"4215059";"Rio Rufino (SC)";"67629,3"
"4215075";"Riqueza (SC)";"127559,0"
"4215109";"Rodeio (SC)";"324657,1"
"4215208";"Romelândia (SC)";"105861,1"
"4215307";"Salete (SC)";"290791,8"
"4215356";"Saltinho (SC)";"80353,6"
"4215406";"Salto Veloso (SC)";"239743,7"
"4215455";"Sangão (SC)";"362604,8"
"4215505";"Santa Cecília (SC)";"545082,1"
"4215554";"Santa Helena (SC)";"92086,6"
"4215604";"Santa Rosa de Lima (SC)";"64945,3"
"4215653";"Santa Rosa do Sul (SC)";"152666,7"
"4215679";"Santa Terezinha (SC)";"192829,5"
"4215687";"Santa Terezinha do Progresso (SC)";"58249,9"
"4215695";"Santiago do Sul (SC)";"38551,9"
"4215703";"Santo Amaro da Imperatriz (SC)";"1030216,5"
"4215752";"São Bernardino (SC)";"78390,2"
"4215802";"São Bento do Sul (SC)";"3643372,8"
"4215901";"São Bonifácio (SC)";"81150,2"
"4216008";"São Carlos (SC)";"439247,9"
"4216057";"São Cristóvão do Sul (SC)";"161301,0"
"4216107";"São Domingos (SC)";"338849,4"
"4216206";"São Francisco do Sul (SC)";"4748367,0"
"4216255";"São João do Oeste (SC)";"316347,5"
"4216305";"São João Batista (SC)";"881848,3"
"4216354";"São João do Itaperiú (SC)";"241894,3"
"4216404";"São João do Sul (SC)";"238500,7"
"4216503";"São Joaquim (SC)";"917585,6"
"4216602";"São José (SC)";"11496324,9"
"4216701";"São José do Cedro (SC)";"485742,9"
"4216800";"São José do Cerrito (SC)";"194482,4"
"4216909";"São Lourenço do Oeste (SC)";"1191453,8"
"4217006";"São Ludgero (SC)";"772343,2"
"4217105";"São Martinho (SC)";"89577,0"
"4217154";"São Miguel da Boa Vista (SC)";"47548,1"
"4217204";"São Miguel do Oeste (SC)";"1809696,3"
"4217253";"São Pedro de Alcântara (SC)";"93147,9"
"4217303";"Saudades (SC)";"411354,7"
"4217402";"Schroeder (SC)";"607989,5"
"4217501";"Seara (SC)";"1014671,3"
"4217550";"Serra Alta (SC)";"97470,9"
"4217600";"Siderópolis (SC)";"615503,1"
"4217709";"Sombrio (SC)";"783454,9"
"4217758";"Sul Brasil (SC)";"75228,9"
"4217808";"Taió (SC)";"718379,3"
"4217907";"Tangará (SC)";"478414,5"
"4217956";"Tigrinhos (SC)";"50558,1"
"4218004";"Tijucas (SC)";"1892240,7"
"4218103";"Timbé do Sul (SC)";"142548,0"
"4218202";"Timbó (SC)";"2091845,9"
"4218251";"Timbó Grande (SC)";"216990,2"
"4218301";"Três Barras (SC)";"1305814,9"
"4218350";"Treviso (SC)";"245432,4"
"4218400";"Treze de Maio (SC)";"166746,8"
"4218509";"Treze Tílias (SC)";"772537,6"
"4218608";"Trombudo Central (SC)";"312664,6"
"4218707";"Tubarão (SC)";"4042542,9"
"4218756";"Tunápolis (SC)";"172018,3"
"4218806";"Turvo (SC)";"644252,2"
"4218855";"União do Oeste (SC)";"76754,0"
"4218905";"Urubici (SC)";"328266,8"
"4218954";"Urupema (SC)";"75557,1"
"4219002";"Urussanga (SC)";"913728,2"
"4219101";"Vargeão (SC)";"166906,9"
"4219150";"Vargem (SC)";"64376,7"
"4219176";"Vargem Bonita (SC)";"517765,3"
"4219200";"Vidal Ramos (SC)";"322934,7"
"4219309";"Videira (SC)";"2966026,9"
"4219358";"Vitor Meireles (SC)";"128649,2"
"4219408";"Witmarsum (SC)";"143647,6"
"4219507";"Xanxerê (SC)";"2183588,2"
"4219606";"Xavantina (SC)";"175525,5"
"4219705";"Xaxim (SC)";"1107802,3"
"4219853";"Zortéa (SC)";"81868,6"
"4220000";"Balneário Rincão (SC)";"270366,9"
"4300034";"Aceguá (RS)";"265178,3"
"4300059";"Água Santa (RS)";"346224,3"
"4300109";"Agudo (RS)";"542216,9"
"4300208";"Ajuricaba (RS)";"325071,5"
"4300307";"Alecrim (RS)";"132578,4"
"4300406";"Alegrete (RS)";"2238377,9"
"4300455";"Alegria (RS)";"127787,7"
"4300471";"Almirante Tamandaré do Sul (RS)";"184131,4"
"4300505";"Alpestre (RS)";"531049,4"
"4300554";"Alto Alegre (RS)";"55533,2"
"4300570";"Alto Feliz (RS)";"122202,5"
"4300604";"Alvorada (RS)";"3083473,5"
"4300638";"Amaral Ferrador (RS)";"117187,2"
"4300646";"Ametista do Sul (RS)";"135171,0"
"4300661";"André da Rocha (RS)";"88664,0"
"4300703";"Anta Gorda (RS)";"240015,0"
"4300802";"Antônio Prado (RS)";"670931,2"
"4300851";"Arambaré (RS)";"153488,8"
"4300877";"Araricá (RS)";"203610,9"
"4300901";"Aratiba (RS)";"985213,7"
"4301008";"Arroio do Meio (RS)";"1326809,8"
"4301057";"Arroio do Sal (RS)";"257320,6"
"4301073";"Arroio do Padre (RS)";"59636,9"
"4301107";"Arroio dos Ratos (RS)";"263664,9"
"4301206";"Arroio do Tigre (RS)";"307212,4"
"4301305";"Arroio Grande (RS)";"615576,2"
"4301404";"Arvorezinha (RS)";"280834,7"
"4301503";"Augusto Pestana (RS)";"315018,9"
"4301552";"Áurea (RS)";"108143,6"
"4301602";"Bagé (RS)";"3205306,6"
"4301636";"Balneário Pinhal (RS)";"255481,1"
"4301651";"Barão (RS)";"254318,6"
"4301701";"Barão de Cotegipe (RS)";"263974,9"
"4301750";"Barão do Triunfo (RS)";"123102,1"
"4301800";"Barracão (RS)";"188578,1"
"4301859";"Barra do Guarita (RS)";"50621,5"
"4301875";"Barra do Quaraí (RS)";"195541,8"
"4301909";"Barra do Ribeiro (RS)";"356753,7"
"4301925";"Barra do Rio Azul (RS)";"62947,8"
"4301958";"Barra Funda (RS)";"130371,5"
"4302006";"Barros Cassal (RS)";"191569,8"
"4302055";"Benjamin Constant do Sul (RS)";"36618,2"
"4302105";"Bento Gonçalves (RS)";"6438727,5"
"4302154";"Boa Vista das Missões (RS)";"159077,6"
"4302204";"Boa Vista do Buricá (RS)";"268217,5"
"4302220";"Boa Vista do Cadeado (RS)";"216752,1"
"4302238";"Boa Vista do Incra (RS)";"125411,3"
"4302253";"Boa Vista do Sul (RS)";"95682,3"
"4302303";"Bom Jesus (RS)";"390405,6"
"4302352";"Bom Princípio (RS)";"774622,3"
"4302378";"Bom Progresso (RS)";"69031,6"
"4302402";"Bom Retiro do Sul (RS)";"329144,2"
"4302451";"Boqueirão do Leão (RS)";"119779,5"
"4302501";"Bossoroca (RS)";"255761,2"
"4302584";"Bozano (RS)";"130664,0"
"4302600";"Braga (RS)";"98719,7"
"4302659";"Brochier (RS)";"99347,9"
"4302709";"Butiá (RS)";"437144,6"
"4302808";"Caçapava do Sul (RS)";"853531,1"
"4302907";"Cacequi (RS)";"357928,4"
"4303004";"Cachoeira do Sul (RS)";"2370031,2"
"4303103";"Cachoeirinha (RS)";"5637452,4"
"4303202";"Cacique Doble (RS)";"117937,4"
"4303301";"Caibaté (RS)";"157848,2"
"4303400";"Caiçara (RS)";"127576,6"
"4303509";"Camaquã (RS)";"2192285,7"
"4303558";"Camargo (RS)";"409991,0"
"4303608";"Cambará do Sul (RS)";"171719,8"
"4303673";"Campestre da Serra (RS)";"140797,7"
"4303707";"Campina das Missões (RS)";"188974,6"
"4303806";"Campinas do Sul (RS)";"254129,7"
"4303905";"Campo Bom (RS)";"3083001,1"
"4304002";"Campo Novo (RS)";"227386,1"
"4304101";"Campos Borges (RS)";"85472,8"
"4304200";"Candelária (RS)";"838434,7"
"4304309";"Cândido Godói (RS)";"273298,4"
"4304358";"Candiota (RS)";"1577512,9"
"4304408";"Canela (RS)";"1237675,9"
"4304507";"Canguçu (RS)";"1219622,2"
"4304606";"Canoas (RS)";"18452357,7"
"4304614";"Canudos do Vale (RS)";"52341,7"
"4304622";"Capão Bonito do Sul (RS)";"164467,6"
"4304630";"Capão da Canoa (RS)";"1698753,7"
"4304655";"Capão do Cipó (RS)";"257735,6"
"4304663";"Capão do Leão (RS)";"610693,9"
"4304671";"Capivari do Sul (RS)";"262432,2"
"4304689";"Capela de Santana (RS)";"237576,8"
"4304697";"Capitão (RS)";"87574,5"
"4304705";"Carazinho (RS)";"3102105,2"
"4304713";"Caraá (RS)";"143725,0"
"4304804";"Carlos Barbosa (RS)";"3072875,6"
"4304853";"Carlos Gomes (RS)";"47048,8"
"4304903";"Casca (RS)";"521397,8"
"4304952";"Caseiros (RS)";"137042,2"
"4305009";"Catuípe (RS)";"336255,0"
"4305108";"Caxias do Sul (RS)";"25936517,7"
"4305116";"Centenário (RS)";"76880,5"
"4305124";"Cerrito (RS)";"106902,3"
"4305132";"Cerro Branco (RS)";"70711,6"
"4305157";"Cerro Grande (RS)";"55572,0"
"4305173";"Cerro Grande do Sul (RS)";"168385,2"
"4305207";"Cerro Largo (RS)";"687641,6"
"4305306";"Chapada (RS)";"481306,6"
"4305355";"Charqueadas (RS)";"1282801,1"
"4305371";"Charrua (RS)";"89562,9"
"4305405";"Chiapetta (RS)";"228602,7"
"4305439";"Chuí (RS)";"304314,2"
"4305447";"Chuvisca (RS)";"97377,5"
"4305454";"Cidreira (RS)";"337460,5"
"4305504";"Ciríaco (RS)";"154484,8"
"4305587";"Colinas (RS)";"76620,9"
"4305603";"Colorado (RS)";"170018,0"
"4305702";"Condor (RS)";"370188,2"
"4305801";"Constantina (RS)";"345776,0"
"4305835";"Coqueiro Baixo (RS)";"43496,7"
"4305850";"Coqueiros do Sul (RS)";"135270,9"
"4305871";"Coronel Barros (RS)";"118315,8"
"4305900";"Coronel Bicaco (RS)";"306927,6"
"4305934";"Coronel Pilar (RS)";"40017,5"
"4305959";"Cotiporã (RS)";"166047,3"
"4305975";"Coxilha (RS)";"192139,3"
"4306007";"Crissiumal (RS)";"406054,8"
"4306056";"Cristal (RS)";"190124,1"
"4306072";"Cristal do Sul (RS)";"71784,3"
"4306106";"Cruz Alta (RS)";"3422519,0"
"4306130";"Cruzaltense (RS)";"92822,3"
"4306205";"Cruzeiro do Sul (RS)";"407246,9"
"4306304";"David Canabarro (RS)";"155640,1"
"4306320";"Derrubadas (RS)";"108919,1"
"4306353";"Dezesseis de Novembro (RS)";"40484,4"
"4306379";"Dilermando de Aguiar (RS)";"131637,5"
"4306403";"Dois Irmãos (RS)";"1951688,1"
"4306429";"Dois Irmãos das Missões (RS)";"122713,3"
"4306452";"Dois Lajeados (RS)";"128165,4"
"4306502";"Dom Feliciano (RS)";"270476,9"
"4306551";"Dom Pedro de Alcântara (RS)";"53319,3"
"4306601";"Dom Pedrito (RS)";"1401819,6"
"4306700";"Dona Francisca (RS)";"83267,9"
"4306734";"Doutor Maurício Cardoso (RS)";"204655,9"
"4306759";"Doutor Ricardo (RS)";"56175,7"
"4306767";"Eldorado do Sul (RS)";"1804067,0"
"4306809";"Encantado (RS)";"1020452,9"
"4306908";"Encruzilhada do Sul (RS)";"594418,6"
"4306924";"Engenho Velho (RS)";"53408,9"
"4306932";"Entre-Ijuís (RS)";"347391,9"
"4306957";"Entre Rios do Sul (RS)";"224589,9"
"4306973";"Erebango (RS)";"121487,3"
"4307005";"Erechim (RS)";"5858572,3"
"4307054";"Ernestina (RS)";"144782,1"
"4307104";"Herval (RS)";"142578,3"
"4307203";"Erval Grande (RS)";"117071,0"
"4307302";"Erval Seco (RS)";"248221,8"
"4307401";"Esmeralda (RS)";"215851,5"
"4307450";"Esperança do Sul (RS)";"87151,0"
"4307500";"Espumoso (RS)";"623991,0"
"4307559";"Estação (RS)";"244194,1"
"4307609";"Estância Velha (RS)";"1540299,7"
"4307708";"Esteio (RS)";"3346091,8"
"4307807";"Estrela (RS)";"1796495,7"
"4307815";"Estrela Velha (RS)";"107258,6"
"4307831";"Eugênio de Castro (RS)";"171719,9"
"4307864";"Fagundes Varela (RS)";"137463,5"
"4307906";"Farroupilha (RS)";"3603714,4"
"4308003";"Faxinal do Soturno (RS)";"226904,9"
"4308052";"Faxinalzinho (RS)";"73414,3"
"4308078";"Fazenda Vilanova (RS)";"101958,1"
"4308102";"Feliz (RS)";"471552,1"
"4308201";"Flores da Cunha (RS)";"1947453,2"
"4308250";"Floriano Peixoto (RS)";"61963,9"
"4308300";"Fontoura Xavier (RS)";"245234,6"
"4308409";"Formigueiro (RS)";"193066,1"
"4308433";"Forquetinha (RS)";"46815,8"
"4308458";"Fortaleza dos Valos (RS)";"255970,1"
"4308508";"Frederico Westphalen (RS)";"1202660,6"
"4308607";"Garibaldi (RS)";"2299712,9"
"4308656";"Garruchos (RS)";"148185,7"
"4308706";"Gaurama (RS)";"240383,7"
"4308805";"General Câmara (RS)";"156429,5"
"4308854";"Gentil (RS)";"126567,9"
"4308904";"Getúlio Vargas (RS)";"649483,8"
"4309001";"Giruá (RS)";"765092,5"
"4309050";"Glorinha (RS)";"275838,4"
"4309100";"Gramado (RS)";"1986861,0"
"4309126";"Gramado dos Loureiros (RS)";"60440,8"
"4309159";"Gramado Xavier (RS)";"79053,9"
"4309209";"Gravataí (RS)";"10639392,7"
"4309258";"Guabiju (RS)";"71861,1"
"4309308";"Guaíba (RS)";"5822965,1"
"4309407";"Guaporé (RS)";"959997,3"
"4309506";"Guarani das Missões (RS)";"295620,6"
"4309555";"Harmonia (RS)";"201783,2"
"4309571";"Herveiras (RS)";"59498,5"
"4309605";"Horizontina (RS)";"1706944,0"
"4309654";"Hulha Negra (RS)";"213188,0"
"4309704";"Humaitá (RS)";"184550,5"
"4309753";"Ibarama (RS)";"83450,7"
"4309803";"Ibiaçá (RS)";"225260,9"
"4309902";"Ibiraiaras (RS)";"241916,8"
"4309951";"Ibirapuitã (RS)";"111042,4"
"4310009";"Ibirubá (RS)";"1203393,0"
"4310108";"Igrejinha (RS)";"1709846,0"
"4310207";"Ijuí (RS)";"4391523,4"
"4310306";"Ilópolis (RS)";"122453,2"
"4310330";"Imbé (RS)";"552945,3"
"4310363";"Imigrante (RS)";"742319,6"
"4310405";"Independência (RS)";"326957,5"
"4310413";"Inhacorá (RS)";"73185,9"
"4310439";"Ipê (RS)";"192506,7"
"4310462";"Ipiranga do Sul (RS)";"102464,1"
"4310504";"Iraí (RS)";"203810,2"
"4310538";"Itaara (RS)";"196825,1"
"4310553";"Itacurubi (RS)";"95708,1"
"4310579";"Itapuca (RS)";"73412,0"
"4310603";"Itaqui (RS)";"1571712,6"
"4310652";"Itati (RS)";"72179,0"
"4310702";"Itatiba do Sul (RS)";"70948,8"
"4310751";"Ivorá (RS)";"37497,3"
"4310801";"Ivoti (RS)";"978588,3"
"4310850";"Jaboticaba (RS)";"106688,9"
"4310876";"Jacuizinho (RS)";"76501,3"
"4310900";"Jacutinga (RS)";"157740,4"
"4311007";"Jaguarão (RS)";"747896,2"
"4311106";"Jaguari (RS)";"255741,3"
"4311122";"Jaquirana (RS)";"75646,5"
"4311130";"Jari (RS)";"154903,4"
"4311155";"Jóia (RS)";"431283,7"
"4311205";"Júlio de Castilhos (RS)";"1142743,8"
"4311239";"Lagoa Bonita do Sul (RS)";"53812,3"
"4311254";"Lagoão (RS)";"101874,5"
"4311270";"Lagoa dos Três Cantos (RS)";"74274,6"
"4311304";"Lagoa Vermelha (RS)";"1134349,4"
"4311403";"Lajeado (RS)";"4694652,5"
"4311429";"Lajeado do Bugre (RS)";"50755,9"
"4311502";"Lavras do Sul (RS)";"269703,1"
"4311601";"Liberato Salzano (RS)";"122085,7"
"4311627";"Lindolfo Collor (RS)";"318191,5"
"4311643";"Linha Nova (RS)";"55572,2"
"4311700";"Machadinho (RS)";"186692,6"
"4311718";"Maçambará (RS)";"331618,7"
"4311734";"Mampituba (RS)";"53591,7"
"4311759";"Manoel Viana (RS)";"278722,9"
"4311775";"Maquiné (RS)";"153856,0"
"4311791";"Maratá (RS)";"76329,7"
"4311809";"Marau (RS)";"2225395,6"
"4311908";"Marcelino Ramos (RS)";"143402,2"
"4311981";"Mariana Pimentel (RS)";"82291,3"
"4312005";"Mariano Moro (RS)";"62930,9"
"4312054";"Marques de Souza (RS)";"98746,9"
"4312104";"Mata (RS)";"113491,8"
"4312138";"Mato Castelhano (RS)";"111581,4"
"4312153";"Mato Leitão (RS)";"147076,8"
"4312179";"Mato Queimado (RS)";"46840,3"
"4312203";"Maximiliano de Almeida (RS)";"112480,2"
"4312252";"Minas do Leão (RS)";"199416,2"
"4312302";"Miraguaí (RS)";"143344,8"
"4312351";"Montauri (RS)";"60260,6"
"4312377";"Monte Alegre dos Campos (RS)";"83125,3"
"4312385";"Monte Belo do Sul (RS)";"74318,3"
"4312401";"Montenegro (RS)";"3902315,6"
"4312427";"Mormaço (RS)";"83860,9"
"4312443";"Morrinhos do Sul (RS)";"59971,7"
"4312450";"Morro Redondo (RS)";"103657,0"
"4312476";"Morro Reuter (RS)";"211177,0"
"4312500";"Mostardas (RS)";"433997,3"
"4312609";"Muçum (RS)";"284354,0"
"4312617";"Muitos Capões (RS)";"724742,6"
"4312625";"Muliterno (RS)";"55102,3"
"4312658";"Não-Me-Toque (RS)";"1370955,0"
"4312674";"Nicolau Vergueiro (RS)";"80338,4"
"4312708";"Nonoai (RS)";"408122,3"
"4312757";"Nova Alvorada (RS)";"196224,9"
"4312807";"Nova Araçá (RS)";"263546,2"
"4312906";"Nova Bassano (RS)";"621858,6"
"4312955";"Nova Boa Vista (RS)";"113947,1"
"4313003";"Nova Bréscia (RS)";"115139,5"
"4313011";"Nova Candelária (RS)";"187708,3"
"4313037";"Nova Esperança do Sul (RS)";"123156,2"
"4313060";"Nova Hartz (RS)";"701492,7"
"4313086";"Nova Pádua (RS)";"78857,1"
"4313102";"Nova Palma (RS)";"284284,8"
"4313201";"Nova Petrópolis (RS)";"826034,2"
"4313300";"Nova Prata (RS)";"1322298,3"
"4313334";"Nova Ramada (RS)";"150245,5"
"4313359";"Nova Roma do Sul (RS)";"201120,6"
"4313375";"Nova Santa Rita (RS)";"1919670,4"
"4313391";"Novo Cabrais (RS)";"79824,6"
"4313409";"Novo Hamburgo (RS)";"9287465,5"
"4313425";"Novo Machado (RS)";"147311,0"
"4313441";"Novo Tiradentes (RS)";"47893,4"
"4313466";"Novo Xingu (RS)";"57571,3"
"4313490";"Novo Barreiro (RS)";"99165,4"
"4313508";"Osório (RS)";"1693469,8"
"4313607";"Paim Filho (RS)";"126715,9"
"4313656";"Palmares do Sul (RS)";"565777,2"
"4313706";"Palmeira das Missões (RS)";"1478442,4"
"4313805";"Palmitinho (RS)";"234675,1"
"4313904";"Panambi (RS)";"2104034,6"
