 Óbitos por causas evitáveis de 5 a 74 anos - São Paulo
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"354020 PONTAL";134
"354025 PONTALINDA";16
"354030 PONTES GESTAL";23
"354040 POPULINA";24
"354050 PORANGABA";45
"354060 PORTO FELIZ";207
"354070 PORTO FERREIRA";227
"354075 POTIM";99
"354080 POTIRENDABA";59
"354085 PRACINHA";9
"354090 PRADOPOLIS";50
"354100 PRAIA GRANDE";1452
"354105 PRATANIA";16
"354110 PRESIDENTE ALVES";21
"354120 PRESIDENTE BERNARDES";69
"354130 PRESIDENTE EPITACIO";155
"354140 PRESIDENTE PRUDENTE";829
"354150 PRESIDENTE VENCESLAU";136
"354160 PROMISSAO";157
"354165 QUADRA";11
"354170 QUATA";50
"354180 QUEIROZ";15
"354190 QUELUZ";54
"354200 QUINTANA";28
"354210 RAFARD";38
"354220 RANCHARIA";130
"354230 REDENCAO DA SERRA";16
"354240 REGENTE FEIJO";76
"354250 REGINOPOLIS";32
"354260 REGISTRO";226
"354270 RESTINGA";23
"354280 RIBEIRA";12
"354290 RIBEIRAO BONITO";34
"354300 RIBEIRAO BRANCO";75
"354310 RIBEIRAO CORRENTE";17
"354320 RIBEIRAO DO SUL";26
"354323 RIBEIRAO DOS INDIOS";10
"354325 RIBEIRAO GRANDE";38
"354330 RIBEIRAO PIRES";431
"354340 RIBEIRAO PRETO";2322
"354350 RIVERSUL";44
"354360 RIFAINA";25
"354370 RINCAO";41
"354380 RINOPOLIS";37
"354390 RIO CLARO";757
"354400 RIO DAS PEDRAS";96
"354410 RIO GRANDE DA SERRA";157
"354420 RIOLANDIA";41
"354425 ROSANA";69
"354430 ROSEIRA";41
"354440 RUBIACEA";10
"354450 RUBINEIA";22
"354460 SABINO";29
"354470 SAGRES";9
"354480 SALES";44
"354490 SALES OLIVEIRA";36
"354500 SALESOPOLIS";52
"354510 SALMOURAO";20
"354515 SALTINHO";36
"354520 SALTO";427
"354530 SALTO DE PIRAPORA";198
"354540 SALTO GRANDE";62
"354550 SANDOVALINA";12
"354560 SANTA ADELIA";62
"354570 SANTA ALBERTINA";35
"354580 SANTA BARBARA D'OESTE";698
"354600 SANTA BRANCA";58
"354610 SANTA CLARA D'OESTE";10
"354620 SANTA CRUZ DA CONCEICAO";10
"354625 SANTA CRUZ DA ESPERANCA";6
"354630 SANTA CRUZ DAS PALMEIRAS";131
"354640 SANTA CRUZ DO RIO PARDO";172
"354650 SANTA ERNESTINA";23
"354660 SANTA FE DO SUL";152
"354670 SANTA GERTRUDES";70
"354680 SANTA ISABEL";235
"354690 SANTA LUCIA";30
"354700 SANTA MARIA DA SERRA";22
"354710 SANTA MERCEDES";17
"354720 SANTANA DA PONTE PENSA";8
"354730 SANTANA DE PARNAIBA";403
"354740 SANTA RITA D'OESTE";10
